method,config_id,validation_rows,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_specificity,validation_balanced_accuracy,validation_source_macro_f1,decision_threshold,training_runtime_seconds,parameters
minilm_logistic_regression,minilm_chunks256_raw_cwbalanced_c0.01,1779,0.910061832490163,0.8891257995735607,0.9370786516853933,0.912472647702407,0.8830146231721034,0.9100466374287484,0.86461602772676,0.43966423466443977,0.25253966599848354,"{""C"": 0.01, ""class_weight"": ""balanced"", ""normalized"": false, ""representation"": ""chunks256"", ""threshold"": 0.43966423466443977}"
minilm_logistic_regression,minilm_chunks256_raw_cwbalanced_c0.1,1779,0.9437886453063519,0.9438202247191011,0.9438202247191011,0.9438202247191011,0.9437570303712036,0.9437886275451524,0.9022103719222849,0.46673050300943414,0.2932265829949756,"{""C"": 0.1, ""class_weight"": ""balanced"", ""normalized"": false, ""representation"": ""chunks256"", ""threshold"": 0.46673050300943414}"
minilm_logistic_regression,minilm_chunks256_raw_cwbalanced_c1,1779,0.9561551433389545,0.9541387024608501,0.9584269662921349,0.9562780269058296,0.953880764904387,0.9561538655982609,0.9161915972184976,0.5,0.3395590829968569,"{""C"": 1.0, ""class_weight"": ""balanced"", ""normalized"": false, ""representation"": ""chunks256"", ""threshold"": 0.5}"
minilm_logistic_regression,minilm_chunks256_raw_cwbalanced_c10,1779,0.9612141652613828,0.9525909592061742,0.9707865168539326,0.9616026711185309,0.9516310461192351,0.9612087814865838,0.9136844993104738,0.41404825306269083,0.4099337090010522,"{""C"": 10.0, ""class_weight"": ""balanced"", ""normalized"": false, ""representation"": ""chunks256"", ""threshold"": 0.41404825306269083}"
minilm_logistic_regression,minilm_chunks256_norm_cwnone_c0.01,1779,0.9128724002248454,0.8880675818373812,0.9449438202247191,0.9156232988568317,0.8807649043869517,0.9128543623058354,0.8662517137503262,0.42987966735091226,0.2918445420000353,"{""C"": 0.01, ""class_weight"": ""none"", ""normalized"": true, ""representation"": ""chunks256"", ""threshold"": 0.42987966735091226}"
minilm_logistic_regression,minilm_chunks256_norm_cwnone_c0.1,1779,0.9421023046655425,0.9272529858849077,0.9595505617977528,0.943125345113197,0.9246344206974129,0.9420924912475828,0.8984725169488487,0.39550391374897736,0.30732308400183683,"{""C"": 0.1, ""class_weight"": ""none"", ""normalized"": true, ""representation"": ""chunks256"", ""threshold"": 0.39550391374897736}"
minilm_logistic_regression,minilm_chunks256_norm_cwnone_c1,1779,0.9550309162450815,0.944078947368421,0.9674157303370786,0.9556048834628191,0.9426321709786277,0.9550239506578532,0.9128963065552554,0.4400955297504418,0.31297083299432416,"{""C"": 1.0, ""class_weight"": ""none"", ""normalized"": true, ""representation"": ""chunks256"", ""threshold"": 0.4400955297504418}"
minilm_logistic_regression,minilm_chunks256_norm_cwnone_c10,1779,0.9606520517144463,0.9606741573033708,0.9606741573033708,0.9606741573033708,0.9606299212598425,0.9606520392816067,0.9066535740612839,0.5310529206016678,0.34343966700544115,"{""C"": 10.0, ""class_weight"": ""none"", ""normalized"": true, ""representation"": ""chunks256"", ""threshold"": 0.5310529206016678}"
minilm_logistic_regression,minilm_chunks256_norm_cwbalanced_c0.01,1779,0.9128724002248454,0.8880675818373812,0.9449438202247191,0.9156232988568317,0.8807649043869517,0.9128543623058354,0.8662517137503262,0.42987966735091226,0.25421833399741445,"{""C"": 0.01, ""class_weight"": ""balanced"", ""normalized"": true, ""representation"": ""chunks256"", ""threshold"": 0.42987966735091226}"
minilm_logistic_regression,minilm_chunks256_norm_cwbalanced_c0.1,1779,0.9421023046655425,0.9272529858849077,0.9595505617977528,0.943125345113197,0.9246344206974129,0.9420924912475828,0.8984725169488487,0.39550391374897736,0.3039354170032311,"{""C"": 0.1, ""class_weight"": ""balanced"", ""normalized"": true, ""representation"": ""chunks256"", ""threshold"": 0.39550391374897736}"
