method,evaluation_method,dataset,config_index,config_id,checkpoint_type,checkpoint_step,rows,ham_count,spam_count,accuracy,precision,recall,f1,specificity,balanced_accuracy,false_positive_count,false_negative_count,true_positive_count,true_negative_count,false_positive_rate,false_negative_rate,spam_prediction_rate,classification_failure_count,classification_failure_rate,eval_batch_size,max_seq_length,learning_rate,lora_r,lora_alpha,lora_dropout,checkpoint_path,runtime_seconds,status,error_message
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,final_adapter,final,1000,1000,0,0.959,0.0,0.0,0.0,0.959,0.4795,41.0,0.0,0.0,959.0,0.041,0.0,0.041,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/adapter,11.7398,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,final_adapter,final,1000,0,1000,0.997,1.0,0.997,0.99849774661993,0.0,0.4985,0.0,3.0,997.0,0.0,0.0,0.003,0.997,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/adapter,15.6853,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,final_adapter,final,1000,716,284,0.974,0.9215686274509803,0.9929577464788732,0.9559322033898304,0.9664804469273743,0.9797190967031237,24.0,2.0,282.0,692.0,0.0335195530726257,0.007042253521126761,0.306,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/adapter,11.0191,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,600,1000,500,500,0.898,0.8305647840531561,1.0,0.9074410163339384,0.796,0.898,102.0,0.0,500.0,398.0,0.204,0.0,0.602,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-600,14.4426,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,600,1000,1000,0,0.306,0.0,0.0,0.0,0.306,0.153,694.0,0.0,0.0,306.0,0.694,0.0,0.694,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-600,13.2836,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,600,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-600,19.6128,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,600,1000,716,284,0.306,0.2903885480572597,1.0,0.45007923930269417,0.030726256983240222,0.5153631284916201,694.0,0.0,284.0,22.0,0.9692737430167597,0.0,0.978,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-600,12.1175,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,1800,1000,500,500,0.991,0.9842209072978304,0.998,0.9910625620655412,0.984,0.991,8.0,1.0,499.0,492.0,0.016,0.002,0.507,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-1800,14.4817,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,1800,1000,1000,0,0.89,0.0,0.0,0.0,0.89,0.445,110.0,0.0,0.0,890.0,0.11,0.0,0.11,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-1800,13.4082,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,1800,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-1800,19.717,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,1800,1000,716,284,0.848,0.6534883720930232,0.9894366197183099,0.7871148459383753,0.7918994413407822,0.890668030529546,149.0,3.0,281.0,567.0,0.20810055865921787,0.01056338028169014,0.43,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-1800,12.1479,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,2400,1000,500,500,0.997,0.9979959919839679,0.996,0.9969969969969971,0.998,0.997,1.0,2.0,498.0,499.0,0.002,0.004,0.499,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-2400,14.6792,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,2400,1000,1000,0,0.908,0.0,0.0,0.0,0.908,0.454,92.0,0.0,0.0,908.0,0.092,0.0,0.092,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-2400,13.6895,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,2400,1000,0,1000,0.983,1.0,0.983,0.9914271306101865,0.0,0.4915,0.0,17.0,983.0,0.0,0.0,0.017,0.983,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-2400,19.8172,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,2400,1000,716,284,0.797,0.5831622176591376,1.0,0.7367055771725032,0.7164804469273743,0.8582402234636872,203.0,0.0,284.0,513.0,0.2835195530726257,0.0,0.487,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-2400,12.4406,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,3600,1000,500,500,0.997,0.9940357852882704,1.0,0.9970089730807578,0.994,0.997,3.0,0.0,500.0,497.0,0.006,0.0,0.503,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-3600,14.6025,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,3600,1000,1000,0,0.837,0.0,0.0,0.0,0.837,0.4185,163.0,0.0,0.0,837.0,0.163,0.0,0.163,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-3600,13.427,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,3600,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-3600,19.792,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,3600,1000,716,284,0.816,0.6072961373390557,0.9964788732394366,0.7546666666666666,0.744413407821229,0.8704461405303328,183.0,1.0,283.0,533.0,0.25558659217877094,0.0035211267605633804,0.466,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-3600,12.3556,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,4200,1000,500,500,0.997,0.9979959919839679,0.996,0.9969969969969971,0.998,0.997,1.0,2.0,498.0,499.0,0.002,0.004,0.499,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-4200,14.6252,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,4200,1000,1000,0,0.936,0.0,0.0,0.0,0.936,0.468,64.0,0.0,0.0,936.0,0.064,0.0,0.064,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-4200,13.3972,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,4200,1000,0,1000,0.994,1.0,0.994,0.9969909729187563,0.0,0.497,0.0,6.0,994.0,0.0,0.0,0.006,0.994,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-4200,19.6798,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,4200,1000,716,284,0.927,0.8005698005698005,0.9894366197183099,0.88503937007874,0.9022346368715084,0.9458356282949092,70.0,3.0,281.0,646.0,0.09776536312849161,0.01056338028169014,0.351,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-4200,12.2666,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,5400,1000,500,500,0.995,0.9900990099009901,1.0,0.9950248756218906,0.99,0.995,5.0,0.0,500.0,495.0,0.01,0.0,0.505,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-5400,14.9705,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,5400,1000,1000,0,0.802,0.0,0.0,0.0,0.802,0.401,198.0,0.0,0.0,802.0,0.198,0.0,0.198,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-5400,13.427,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,5400,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-5400,19.6755,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,5400,1000,716,284,0.756,0.5378787878787878,1.0,0.6995073891625615,0.659217877094972,0.8296089385474861,244.0,0.0,284.0,472.0,0.3407821229050279,0.0,0.528,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-5400,12.3447,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,6000,1000,500,500,0.999,0.998003992015968,1.0,0.9990009990009989,0.998,0.999,1.0,0.0,500.0,499.0,0.002,0.0,0.501,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-6000,14.622,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,6000,1000,1000,0,0.958,0.0,0.0,0.0,0.958,0.479,42.0,0.0,0.0,958.0,0.042,0.0,0.042,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-6000,13.3155,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,6000,1000,0,1000,0.999,1.0,0.999,0.9994997498749374,0.0,0.4995,0.0,1.0,999.0,0.0,0.0,0.001,0.999,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-6000,19.7918,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,6000,1000,716,284,0.961,0.8840125391849529,0.9929577464788732,0.9353233830845771,0.9483240223463687,0.970640884412621,37.0,2.0,282.0,679.0,0.051675977653631286,0.007042253521126761,0.319,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-6000,12.1649,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7200,1000,500,500,0.999,0.998003992015968,1.0,0.9990009990009989,0.998,0.999,1.0,0.0,500.0,499.0,0.002,0.0,0.501,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7200,14.5778,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7200,1000,1000,0,0.968,0.0,0.0,0.0,0.968,0.484,32.0,0.0,0.0,968.0,0.032,0.0,0.032,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7200,13.3934,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7200,1000,0,1000,0.999,1.0,0.999,0.9994997498749374,0.0,0.4995,0.0,1.0,999.0,0.0,0.0,0.001,0.999,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7200,19.7162,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7200,1000,716,284,0.961,0.8840125391849529,0.9929577464788732,0.9353233830845771,0.9483240223463687,0.970640884412621,37.0,2.0,282.0,679.0,0.051675977653631286,0.007042253521126761,0.319,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7200,12.3148,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7800,1000,500,500,0.999,0.998003992015968,1.0,0.9990009990009989,0.998,0.999,1.0,0.0,500.0,499.0,0.002,0.0,0.501,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7800,14.5716,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7800,1000,1000,0,0.962,0.0,0.0,0.0,0.962,0.481,38.0,0.0,0.0,962.0,0.038,0.0,0.038,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7800,13.4051,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7800,1000,0,1000,0.999,1.0,0.999,0.9994997498749374,0.0,0.4995,0.0,1.0,999.0,0.0,0.0,0.001,0.999,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7800,19.7105,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7800,1000,716,284,0.957,0.8707692307692307,0.9964788732394366,0.9293924466338259,0.9413407821229051,0.9689098276811708,42.0,1.0,283.0,674.0,0.05865921787709497,0.0035211267605633804,0.325,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7800,12.3149,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,final_adapter,final,1000,500,500,0.999,0.998003992015968,1.0,0.9990009990009989,0.998,0.999,1.0,0.0,500.0,499.0,0.002,0.0,0.501,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/adapter,14.4358,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,final_adapter,final,1000,1000,0,0.962,0.0,0.0,0.0,0.962,0.481,38.0,0.0,0.0,962.0,0.038,0.0,0.038,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/adapter,13.2263,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,final_adapter,final,1000,0,1000,0.999,1.0,0.999,0.9994997498749374,0.0,0.4995,0.0,1.0,999.0,0.0,0.0,0.001,0.999,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/adapter,19.5804,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,final_adapter,final,1000,716,284,0.957,0.8707692307692307,0.9964788732394366,0.9293924466338259,0.9413407821229051,0.9689098276811708,42.0,1.0,283.0,674.0,0.05865921787709497,0.0035211267605633804,0.325,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/adapter,12.374,completed,
